od,tpep_pickup_datetime,PULocationID,DOLocationID,Ex
403376,116134,239,164,89334
403401,116161,238,239,89355
403404,116161,170,107,89355
403405,116161,161,162,89355
403414,116161,48,90,89355
403419,116161,100,234,89355
403436,116161,236,161,89355
403451,116161,186,137,89355
403452,116161,161,170,89355
403464,116161,164,263,89355
403474,116161,230,236,89355
403486,116161,170,239,89355
403501,116188,142,162,89376
403509,116188,239,246,89376
403512,116188,238,151,89376
403514,116188,143,48,89376
403519,116188,43,142,89376
403535,116188,107,162,89376
403537,116188,239,230,89376
403551,116188,90,246,89376
403560,116188,239,236,89376
403591,116216,140,75,89397
403602,116216,142,151,89397
403632,116216,246,239,89397
403642,116216,237,229,89397
403653,116216,234,24,89397
403655,116216,263,141,89397
403665,116216,234,164,89397
403674,116216,230,236,89397
403677,116216,68,151,89397
403680,116243,162,43,89418
403687,116243,263,141,89418
403711,116243,237,50,89418
403720,116243,107,263,89418
403725,116243,230,151,89418
403727,116243,162,237,89418
403733,116243,48,162,89418
403741,116243,48,170,89418
403766,116243,239,48,89418
403776,116243,230,164,89418
403786,116270,239,236,89439
403800,116270,263,238,89439
403814,116270,162,141,89439
403826,116270,140,262,89439
403827,116270,161,230,89439
403839,116270,90,137,89439
403842,116270,246,141,89439
403846,116270,142,162,89439
403863,116270,48,107,89439
403868,116270,151,263,89439
403895,116296,229,164,89459
403911,116296,164,140,89459
403912,116296,107,164,89459
403923,116296,229,263,89459
403934,116296,230,161,89459
403947,116296,142,48,89459
403948,116296,161,238,89459
403953,116296,234,230,89459
403958,116296,230,233,89459
403972,116296,170,140,89459
403983,116324,48,142,89480
403993,116324,170,161,89480
404000,116324,162,263,89480
404007,116324,263,141,89480
404025,116324,50,236,89480
404044,116324,137,186,89480
404048,116324,229,164,89480
404063,116324,239,263,89480
404074,116324,161,68,89480
404076,116324,230,164,89480
404093,116351,229,141,89501
404096,116351,186,263,89501
404108,116351,230,164,89501
404122,116351,238,239,89501
404128,116351,100,238,89501
404148,116351,230,186,89501
404153,116351,237,236,89501
404154,116351,239,137,89501
404161,116351,107,137,89501
404162,116351,162,229,89501
404184,116378,164,170,89522
404191,116378,151,142,89522
404194,116378,234,224,89522
404196,116378,100,137,89522
404204,116378,140,263,89522
404214,116378,233,230,89522
404228,116378,43,239,89522
404247,116378,234,164,89522
404265,116378,68,142,89522
404273,116378,164,48,89522
404279,116405,236,229,89543
404290,116405,239,236,89543
404312,116405,141,162,89543
404313,116405,48,238,89543
404315,116405,164,234,89543
404321,116405,43,151,89543
404324,116405,230,164,89543
404350,116405,143,68,89543
404362,116405,230,186,89543
404365,116405,48,68,89543
404380,116433,236,141,89564
404401,116433,50,137,89564
404403,116433,237,230,89564
404405,116433,230,246,89564
404410,116433,230,236,89564
404426,116433,161,230,89564
404447,116433,141,236,89564
404452,116433,48,239,89564
404459,116433,100,237,89564
404461,116433,164,107,89564
404468,116459,236,239,89584
404489,116459,142,170,89584
404490,116459,50,238,89584
404494,116459,230,141,89584
404502,116459,263,137,89584
404513,116459,234,90,89584
404523,116459,230,50,89584
404529,116459,143,236,89584
404536,116459,234,233,89584
404555,116459,143,230,89584
404568,116486,137,50,89605
404575,116486,229,186,89605
404581,116486,43,237,89605
404582,116486,142,68,89605
404590,116486,142,239,89605
404605,116486,162,186,89605
404612,116486,50,262,89605
404616,116486,48,239,89605
404633,116486,48,68,89605
404660,116513,162,141,89626
404669,116513,143,162,89626
404678,116513,68,107,89626
404681,116513,50,246,89626
404684,116513,170,229,89626
404705,116513,143,142,89626
404708,116513,162,164,89626
404713,116513,230,142,89626
404730,116513,140,234,89626
404733,116541,142,186,89647
404752,116541,164,236,89647
404754,116541,236,238,89647
404768,116541,162,263,89647
404781,116541,239,161,89647
404784,116541,107,234,89647
404795,116541,186,239,89647
404805,116541,239,68,89647
404806,116541,137,230,89647
404814,116541,230,162,89647
404829,116568,239,68,89668
404841,116568,238,142,89668
404842,116568,90,24,89668
404854,116568,164,246,89668
404863,116568,143,239,89668
404871,116568,170,229,89668
404894,116568,161,170,89668
404905,116568,246,100,89668
404906,116568,263,236,89668
404923,116595,237,236,89689
404942,116595,239,230,89689
404944,116595,24,151,89689
404945,116595,263,140,89689
404946,116595,170,263,89689
404956,116595,237,100,89689
404960,116595,68,48,89689
404963,116595,263,239,89689
404989,116595,100,90,89689
404999,116621,107,50,89709
405002,116621,162,236,89709
405004,116621,142,24,89709
405015,116621,142,151,89709
405046,116621,164,263,89709
405048,116621,230,170,89709
405052,116621,262,140,89709
405060,116621,186,246,89709
405077,116621,161,141,89709
405082,116621,234,107,89709
405104,116649,100,164,89730
405121,116649,48,143,89730
405126,116649,75,236,89730
405140,116649,239,236,89730
405141,116649,230,143,89730
405146,116649,100,164,89730
405153,116649,263,229,89730
405168,116649,239,142,89730
405175,116649,142,107,89730
405190,116676,237,236,89751
405202,116676,137,140,89751
405208,116676,229,170,89751
405209,116676,170,186,89751
405218,116676,43,75,89751
405223,116676,186,100,89751
405226,116676,162,237,89751
405232,116676,141,170,89751
405259,116703,236,140,89772
405261,116703,107,170,89772
405271,116703,239,162,89772
405274,116703,237,263,89772
405290,116703,170,186,89772
405292,116703,48,141,89772
405318,116703,162,230,89772
405322,116703,100,234,89772
405327,116703,230,236,89772
405352,116730,239,236,89793
405360,116730,237,239,89793
405376,116730,234,186,89793
405385,116730,161,236,89793
405406,116730,164,48,89793
405407,116730,141,263,89793
405408,116730,68,238,89793
405410,116730,161,262,89793
405416,116730,161,239,89793
405422,116758,142,164,89814
405425,116758,107,238,89814
405433,116758,170,230,89814
405446,116758,186,142,89814
405450,116758,234,233,89814
405460,116758,142,230,89814
405488,116758,142,140,89814
405491,116758,48,233,89814
405505,116784,107,262,89834
405508,116784,170,161,89834
405510,116784,48,68,89834
405517,116784,230,48,89834
405533,116784,143,246,89834
405556,116784,142,170,89834
405561,116784,234,107,89834
405567,116784,170,164,89834
405576,116784,263,234,89834
405582,116811,142,239,89855
405585,116811,161,141,89855
405587,116811,164,48,89855
405596,116811,224,50,89855
405599,116811,48,170,89855
405622,116811,142,140,89855
405640,116811,164,186,89855
405641,116811,164,68,89855
405651,116811,48,68,89855
405662,116838,140,48,89876
405663,116838,161,48,89876
405664,116838,170,229,89876
405666,116838,263,141,89876
405674,116838,161,262,89876
405681,116838,238,236,89876
405685,116838,137,68,89876
405700,116838,48,143,89876
405731,116838,48,50,89876
405750,116838,234,143,89876
405755,116866,229,100,89897
405760,116866,151,137,89897
405768,116866,246,90,89897
405772,116866,170,233,89897
405780,116866,141,137,89897
405783,116866,237,142,89897
405797,116866,164,236,89897
405799,116866,170,186,89897
405813,116866,100,246,89897
405848,116893,142,43,89918
405851,116893,230,239,89918
405862,116893,230,186,89918
405868,116893,263,162,89918
405887,116893,68,75,89918
405890,116893,68,246,89918
405893,116893,170,239,89918
405912,116893,162,236,89918
405918,116893,230,161,89918
405931,116920,237,143,89939
405941,116920,48,161,89939
405956,116920,48,68,89939
405967,116920,161,236,89939
405972,116920,90,238,89939
405976,116920,141,236,89939
405980,116920,161,107,89939
405983,116920,236,263,89939
405988,116920,161,107,89939
406012,116946,263,262,89959
406013,116946,186,100,89959
406015,116946,48,107,89959
406040,116946,107,170,89959
406042,116946,236,75,89959
406045,116946,161,237,89959
406058,116946,230,186,89959
406069,116946,164,50,89959
406071,116946,43,161,89959
406100,116974,48,246,89980
